refcode,total_charge,multiplicity,splitting,low_spin,high_spin
valid_0241_ls,1,6,-33.7669148722759,2,6
valid_0242_ls,1,6,-36.733476263995,2,6
valid_0243_ls,1,6,-33.4969584768898,2,6
valid_0244_ls,2,5,-40.0407477524006,1,5
valid_0245_ls,2,5,-42.8681401556697,1,5
valid_0246_ls,2,5,-47.7244772015345,1,5
valid_0247_ls,1,4,-5.88823502283864,2,4
valid_0248_ls,2,4,-3.74212087003163,2,4
valid_0249_ls,2,1,3.19625822262431,1,5
valid_0250_ls,3,1,27.6593943420124,1,5
valid_0251_ls,2,1,40.0927886818751,1,5
valid_0252_ls,1,5,-36.2930297488172,1,5
valid_0253_ls,2,4,-19.7882263698092,2,4
valid_0254_ls,1,1,1.50795866682202,1,5
valid_0255_ls,1,2,4.84921763708475,2,6
valid_0256_ls,2,2,3.94786139726052,2,6
valid_0257_ls,2,6,-39.2468777985689,2,6
valid_0258_ls,2,6,-42.4312156001868,2,6
valid_0259_ls,0,6,-26.9077345661352,2,6
valid_0260_ls,3,5,-42.1103041804726,1,5
valid_0261_ls,3,5,-42.9606179839531,1,5
valid_0262_ls,1,5,-44.768621309708,1,5
valid_0263_ls,2,4,-11.456801973041,2,4
valid_0264_ls,1,4,-6.22700517388528,2,4
valid_0265_ls,2,4,-5.93115874150371,2,4
valid_0266_ls,2,1,12.4341834328851,1,5
valid_0267_ls,2,5,-16.7457299311411,1,5
valid_0268_ls,2,1,0.463315093978036,1,5
valid_0269_ls,2,5,-21.636152475862,1,5
valid_0270_ls,1,5,-11.8606577205948,1,5
valid_0271_ls,3,6,-6.39494409107357,2,6
valid_0272_ls,3,2,7.86239576624927,2,6
valid_0273_ls,2,2,5.88333505235891,2,6
valid_0274_ls,2,6,-1.95888007210261,2,6
valid_0275_ls,2,6,-30.1134927173734,2,6
valid_0276_ls,3,5,-37.9406651218716,1,5
valid_0277_ls,2,4,-1.25544132436174,2,4
valid_0278_ls,3,2,13.0389911827907,2,6
valid_0279_ls,2,6,-16.133867719784,2,6
valid_0280_ls,2,6,-21.2185720293306,2,6
valid_0281_ls,3,5,-50.6734595428466,1,5
valid_0282_ls,1,5,-52.0361038954521,1,5
valid_0283_ls,2,5,-45.2122838108154,1,5
valid_0284_ls,2,5,-40.8542332130861,1,5
valid_0285_ls,2,5,-49.4188132728556,1,5
valid_0286_ls,3,2,23.4772761908358,2,6
valid_0287_ls,0,6,-31.1150942859119,2,6
valid_0288_ls,2,6,-12.9675666740368,2,6
valid_0289_ls,2,6,-27.3207227100528,2,6
valid_0290_ls,0,4,-10.6519142706658,2,4
valid_0291_ls,3,1,31.1234584223332,1,5
valid_0292_ls,1,1,38.2512668120704,1,5
valid_0293_ls,1,1,74.7887035315426,1,5
valid_0294_ls,2,5,-23.9002154427588,1,5
valid_0295_ls,1,4,-14.9623992111138,2,4
valid_0296_ls,2,1,7.12503906476476,1,5
valid_0297_ls,3,2,7.8645621173529,2,6
valid_0298_ls,1,2,21.0067408952105,2,6
valid_0299_ls,3,2,21.6546648210273,2,6
valid_0300_ls,2,6,-16.2958080856605,2,6
valid_0301_ls,3,5,-32.4726274484139,1,5
valid_0302_ls,1,5,-18.9733927677878,1,5
valid_0303_ls,2,4,-8.10049080749351,2,4
valid_0304_ls,2,4,-18.5966645058806,2,4
valid_0305_ls,2,1,25.3506799973178,1,5
valid_0306_ls,1,5,-60.3522790591184,1,5
valid_0307_ls,3,4,-26.591768862257,2,4
valid_0308_ls,2,5,-9.78700917765727,1,5
valid_0309_ls,1,1,12.271951902553,1,5
valid_0310_ls,2,5,-24.2814734446191,1,5
valid_0311_ls,2,6,-34.302724441468,2,6
valid_0312_ls,2,6,-41.2790098754297,2,6
valid_0313_ls,3,5,-42.3295662190345,1,5
valid_0314_ls,3,5,-47.802040698319,1,5
valid_0315_ls,2,2,1.89232321707557,2,4
valid_0316_ls,1,2,6.29086329893655,2,4
valid_0317_ls,2,4,-0.558294676984723,2,4
valid_0318_ls,3,1,38.4526284525693,1,5
valid_0319_ls,2,1,30.0147689108982,1,5
valid_0320_ls,-2,4,-23.9004294862881,2,4
valid_0321_ls,-2,4,-23.7409369092489,2,4
valid_0322_ls,3,4,-27.1496697141519,2,4
valid_0323_ls,2,1,4.13107891519722,1,5
valid_0324_ls,3,2,12.641821674228,2,6
valid_0325_ls,3,2,7.62591781708203,2,6
valid_0326_ls,2,6,-42.4739316134151,2,6
valid_0327_ls,2,6,-29.9825921702345,2,6
valid_0328_ls,2,2,16.5203394468246,2,4
valid_0329_ls,2,1,10.0502148261756,1,5
valid_0330_ls,3,1,22.6908026285757,1,5
valid_0331_ls,3,1,65.9917406492139,1,5
valid_0332_ls,3,4,-22.6419829561689,2,4
valid_0333_ls,2,4,-22.3922494968753,2,4
valid_0334_ls,1,1,4.94377791821514,1,5
valid_0335_ls,2,1,1.34967385732142,1,5
valid_0336_ls,2,1,37.8153421300675,1,5
valid_0337_ls,3,6,-0.553779620783476,2,6
valid_0338_ls,3,2,32.5845131406076,2,6
valid_0339_ls,3,2,31.2519505881127,2,6
valid_0340_ls,2,6,-25.5423389608672,2,6
valid_0341_ls,2,6,-34.5626386145236,2,6
valid_0342_ls,2,2,4.08292490487752,2,6
valid_0343_ls,2,5,-4.99263599413808,1,5
valid_0344_ls,3,1,56.2833066391028,1,5
valid_0345_ls,3,1,26.8311691231009,1,5
valid_0346_ls,2,1,75.8531826160466,1,5
valid_0347_ls,2,1,14.7368960261176,1,5
valid_0348_ls,2,5,-8.50752281974769,1,5
valid_0349_ls,0,1,4.42954300327477,1,5
valid_0350_ls,3,6,-3.60999667930404,2,6
valid_0351_ls,3,2,6.6589441038237,2,6
valid_0352_ls,3,2,41.4224109130908,2,6
valid_0353_ls,2,6,-36.3066315812982,2,6
valid_0354_ls,2,6,-13.931512653929,2,6
valid_0355_ls,2,6,-6.57439090457956,2,6
valid_0356_ls,2,6,-34.1498794489312,2,6
valid_0357_ls,3,5,-30.7850192197503,1,5
valid_0358_ls,3,5,-45.4387957802457,1,5
valid_0359_ls,2,5,-22.7876892755315,1,5
valid_0360_ls,3,4,-24.1043675552041,2,4
valid_0361_ls,3,4,-24.2477110503699,2,4
