refcode,total_charge,multiplicity,HOMO_eV,LUMO_eV,gap_eV
train_1362_hs,2,4,-12.9607831634061,-11.1294568839662,1.83132627943992
train_1363_ls,2,2,-12.6641790557405,-8.32940526205881,4.3347737936817
train_1363_hs,2,4,-12.9879945494305,-8.91445006158271,4.07354448784778
train_1364_ls,2,2,-13.1648685585889,-9.01241105127043,4.15245750731844
train_1364_hs,2,4,-13.6274621210031,-9.28724605011654,4.34021607088658
train_1365_ls,2,2,-13.6601157842324,-11.3281000019441,2.33201578228827
train_1365_hs,2,4,-13.9077393970541,-11.8668854452266,2.04085395182754
train_1366_ls,2,2,-12.1634895528922,-9.51037941551635,2.65311013737581
train_1366_hs,2,4,-12.4029497499066,-9.35527451517746,3.04767523472913
train_1367_ls,2,2,-16.1036982492205,-13.2138490534327,2.8898491957878
train_1367_hs,2,4,-16.2669665653667,-12.7077172733795,3.55924929198723
train_1368_ls,2,2,-11.4451089618489,-8.13620442128581,3.30890454056306
train_1368_hs,2,4,-11.0750341119175,-7.80694665039096,3.26808746152651
train_1369_ls,2,2,-13.6573946456299,-9.28180377291167,4.37559087271825
train_1369_hs,2,4,-14.7757826112314,-9.71174367209667,5.06403893913475
train_1370_ls,2,2,-18.081966013192,-13.7118174176787,4.37014859551338
train_1370_hs,2,4,-18.9772206133937,-14.5635338002413,4.41368681315237
train_1371_ls,2,2,-11.3743593581855,-6.71032779360896,4.66403156457655
train_1371_hs,2,4,-11.6600789114414,-7.45864090927906,4.2014380021623
train_1372_ls,2,2,-11.4886471794879,-7.0314221486965,4.45722503079136
train_1372_hs,2,4,-11.5104162883073,-6.9280188818039,4.58239740650344
train_1373_ls,2,2,-11.4423878232464,-8.44641422196359,2.99597360128283
train_1373_hs,2,4,-11.7879724257559,-8.86274842813641,2.92522399761948
train_1374_ls,2,2,-16.2479185951497,-11.3417056949563,4.90621290019341
train_1374_hs,2,4,-16.2261494863302,-10.9362560431932,5.289893443137
train_1375_ls,3,1,-18.5880977932453,-12.4029497499066,6.18514804333868
train_1375_hs,3,5,-16.2669665653667,-14.2696508311782,1.99731573418855
train_1376_ls,3,1,-22.2942885697641,-15.7172965676745,6.57699200208957
train_1376_hs,3,5,-20.9092290211238,-18.1391099238432,2.77011909728058
train_1377_ls,3,1,-20.2915305583707,-14.1608052870807,6.13072527128994
train_1377_hs,3,5,-19.0370856626473,-16.5037056237787,2.53338003886859
train_1378_ls,3,1,-14.6016297406755,-11.4206187144269,3.18101102624853
train_1378_hs,3,5,-14.4193134543122,-13.1920799446132,1.22723350969896
train_1379_ls,3,1,-14.8193208288704,-11.6083772779951,3.21094355087533
train_1379_hs,3,5,-14.3757752366732,-13.7607979125225,0.614977324150699
train_1380_ls,3,1,-23.4616570302094,-18.5744921002331,4.88716492997636
train_1380_hs,3,5,-22.7024593601296,-20.0956085789952,2.60685078113438
train_1381_ls,2,1,-13.3607905379643,-9.60834040520408,3.75245013276024
train_1381_hs,2,5,-12.193422077519,-9.26547694129705,2.92794513622192
train_1382_ls,2,1,-12.2179123249409,-9.03145902148749,3.18645330345341
train_1382_hs,2,5,-11.7444342081169,-8.6913166961829,3.053117511934
train_1383_ls,2,1,-12.6097562836918,-6.91441318879172,5.69534309490006
train_1383_hs,2,5,-12.7077172733795,-8.46274105357821,4.24497621980129
train_1384_ls,2,1,-13.4424246960374,-8.1579735301053,5.28445116593212
train_1384_hs,2,5,-13.4179344486155,-9.34166882216528,4.07626562645021
train_1385_ls,2,1,-15.1404151839579,-12.4383245517383,2.70209063221967
train_1385_hs,2,5,-14.598908602073,-12.168931830097,2.42997677197599
train_1386_ls,2,1,-15.0859924119092,-11.0886398049297,3.99735260697955
train_1386_hs,2,5,-13.8642011794151,-11.5784447533683,2.28575642604685
train_1387_ls,2,1,-14.4220345929146,-9.25187124828486,5.17016334462978
train_1387_hs,2,5,-13.695490586064,-10.3294421348498,3.36604845121423
train_1388_ls,2,1,-19.4615832846275,-12.2832196513994,7.17836363322808
train_1388_hs,2,5,-17.9948895779141,-13.9648833077053,4.03000627020879
train_1389_ls,2,1,-10.8927178255542,-5.32798938357111,5.5647284419831
train_1389_hs,2,5,-10.7240072322031,-6.6096456653188,4.11436156688433
train_1390_ls,2,1,-12.8764278667306,-6.77563512006744,6.10079274666314
train_1390_hs,2,5,-12.879149005333,-8.59879798370005,4.28035102163297
train_1391_ls,2,1,-10.6178828267081,-5.18376903764196,5.43411378906614
train_1391_hs,2,5,-10.4791047579838,-6.15793665731431,4.32116810066952
train_1392_ls,2,1,-13.888691426837,-8.34573209367343,5.54295933316361
train_1392_hs,2,5,-13.5322222699178,-9.14574684278983,4.386475427128
train_1393_ls,2,1,-11.7689244555388,-7.16747907881833,4.6014453767205
train_1393_hs,2,5,-11.7253862378998,-8.46546219218065,3.2599240457192
train_1394_ls,2,1,-10.5416909458399,-5.64908373865864,4.89260720718123
train_1394_hs,2,5,-10.4763836193814,-7.33074739496453,3.14563622441685
train_1395_ls,2,1,-15.1268094909458,-9.37976476259939,5.74704472834636
train_1395_hs,2,5,-14.7431289480022,-10.4083551543205,4.3347737936817
train_1396_ls,3,2,-16.8819438895174,-12.8111205402721,4.07082334924534
train_1396_hs,3,6,-16.4628885447422,-13.695490586064,2.76739795867815
train_1397_ls,3,2,-18.2697245767602,-15.2492607280554,3.02046384870476
train_1397_hs,3,6,-16.5200324553934,-15.3553851335504,1.16464732184292
train_1398_ls,3,2,-17.9350245286605,-14.0601231587906,3.87490136986989
train_1398_hs,3,6,-17.2901146798829,-14.8193208288704,2.47079385101255
train_1399_ls,3,2,-17.4370561644145,-14.2533239995636,3.18373216485097
train_1399_hs,3,6,-17.2356919078342,-15.1322517681506,2.10344013968359
train_1400_ls,3,2,-17.5513439857169,-15.1921168174042,2.35922716831264
train_1400_hs,3,6,-17.2003171060025,-16.299620228596,0.900696877406556
train_1401_ls,3,2,-19.8316581345588,-17.0996349777124,2.73202315684647
train_1401_hs,3,6,-19.4833523934469,-17.1703845813757,2.31296781207121
train_1402_ls,3,2,-18.2207440819163,-15.8805648838207,2.34017919809558
train_1402_hs,3,6,-17.4561041346316,-15.5349802813113,1.92112385332033
train_1403_ls,3,2,-17.8833228952142,-13.4750783592667,4.40824453594749
train_1403_hs,3,6,-16.1962169617034,-13.6628369228348,2.53338003886859
train_1404_ls,3,2,-21.3065152570796,-16.3948600796813,4.91165517739829
train_1404_hs,3,6,-20.922834714136,-17.3935179467755,3.52931676736043
train_1405_ls,3,2,-25.6276833577491,-21.6820323842158,3.94565097353325
train_1405_hs,3,6,-24.83583202444,-21.5296486224794,3.30618340196062
train_1406_ls,3,2,-14.5961874634706,-11.396128467005,3.20005899646559
train_1406_hs,3,6,-14.4682939491561,-12.1172301966507,2.35106375250533
train_1407_ls,3,2,-14.792109442846,-12.430161135931,2.36194830691508
train_1407_hs,3,6,-14.6043508792779,-12.7186018277892,1.88574905148865
train_1408_ls,3,2,-22.8847756464929,-18.6071457634623,4.27762988303053
train_1408_hs,3,6,-23.0943033188805,-19.0044319994181,4.0898713194624
train_1409_ls,2,2,-10.8437373307103,-7.38244902841083,3.46128830229951
train_1409_hs,2,6,-11.3607536651733,-7.44503521626688,3.91571844890645
train_1410_ls,2,2,-13.6002507349787,-11.1893219332198,2.41092880175894
train_1410_hs,2,6,-13.5703182103519,-11.2219755964491,2.34834261390289
train_1411_ls,2,2,-12.6124774222942,-8.02735887718834,4.58511854510588
train_1411_hs,2,6,-14.0247483569589,-7.95116699632011,6.07358136063877
train_1412_ls,2,2,-10.0763762448232,-5.35792190819791,4.71845433662528
train_1412_hs,2,6,-11.3716382195831,-5.11574057258104,6.25589764700203
train_1413_ls,2,2,-11.3226577247392,-8.51716382562695,2.80549389911226
train_1413_hs,2,6,-11.782530148551,-7.82599462060802,3.956535527943
train_1414_ls,2,2,-14.1798532572978,-9.19744847623613,4.98240478106164
train_1414_hs,2,6,-15.8070941415549,-8.92533461599246,6.88175952556247
train_1415_ls,3,1,-17.8914863110215,-14.7322443935924,3.15924191742904
train_1415_hs,3,5,-15.720017706277,-13.8043361301615,1.91568157611545
train_1416_ls,3,1,-21.1024298618968,-17.5839976489461,3.51843221295068
train_1416_hs,3,5,-19.8371004117637,-17.2193650762196,2.61773533554413
train_1417_ls,3,1,-25.4752995960126,-22.2970097083665,3.17828988764609
train_1417_hs,3,5,-23.7609822764775,-21.4316876327916,2.32929464368584
train_1418_ls,3,1,-15.2084436490189,-12.8873124211403,2.32113122787852
train_1418_hs,3,5,-14.8111574130631,-12.5498912344382,2.26126617862492
train_1419_ls,3,1,-14.5744183546511,-11.9213082172753,2.65311013737581
train_1419_hs,3,5,-14.3839386524805,-12.0546440087947,2.32929464368583
train_1420_ls,3,1,-14.6751004829413,-13.1186092023474,1.55649128059381
train_1420_hs,3,5,-14.4818996421682,-13.0260904898646,1.45580915230365
train_1421_ls,3,1,-21.1840640199699,-18.3785701208576,2.80549389911226
train_1421_hs,3,5,-21.5350908996842,-18.3840123980625,3.15107850162173
train_1422_ls,3,1,-22.2806828767519,-18.8983075939231,3.38237528282885
train_1422_hs,3,5,-22.5065373807541,-19.1677003155643,3.33883706518986
train_1423_ls,2,1,-12.36213267087,-9.06139154611429,3.30074112475575
train_1423_hs,2,5,-12.4764204921724,-8.42192397454166,4.05449651763072
train_1424_ls,2,1,-17.8234578459605,-15.6683160728307,2.15514177312989
train_1424_hs,2,5,-16.7159544347688,-13.0832344005158,3.63272003425303
train_1425_ls,2,1,-9.6845322860723,-6.71032779360896,2.97420449246334
train_1425_hs,2,5,-10.0328380271842,-5.67085284747813,4.36198517970607
train_1426_ls,2,1,-13.8152206845713,-11.29000406151,2.52521662306128
train_1426_hs,2,5,-12.7403709366087,-9.67636887026499,3.06400206634375
train_1427_ls,2,1,-9.27908263430923,-5.9348032919145,3.34427934239473
train_1427_hs,2,5,-9.86684857243556,-5.59466096660991,4.27218760582566
train_1428_ls,2,1,-11.2083699034369,-8.9879208038485,2.22044909958837
train_1428_hs,2,5,-10.9770731222297,-8.01647432277859,2.96059879945116
train_1429_ls,2,1,-13.5975295963763,-9.93215589889404,3.66537369748227
train_1429_hs,2,5,-13.9920946937296,-9.74711847392835,4.24497621980129
train_1430_ls,3,2,-15.9812470121109,-13.0206482126597,2.96059879945116
train_1430_hs,3,4,-16.7404446821907,-12.4437668289431,4.29667785324759
train_1431_ls,3,2,-16.318668198813,-13.4233767258204,2.89529147299267
train_1431_hs,3,4,-16.6288779994908,-13.0396961828768,3.58918181661404
train_1432_ls,3,2,-18.0411489341555,-14.4193134543122,3.62183547984328
train_1432_hs,3,4,-18.0057741323238,-13.9376719216809,4.0681022106429
train_1433_ls,3,2,-20.2180598161049,-17.1676634427733,3.05039637333157
train_1433_hs,3,4,-20.0139744209221,-17.1948748287977,2.81909959212445
train_1434_ls,3,2,-17.415287055595,-14.0029792481394,3.41230780745565
train_1434_hs,3,4,-17.9867261621068,-13.3553482607594,4.63137790134731
train_1435_ls,3,2,-21.0779396144749,-16.1608421598717,4.91709745460316
train_1435_hs,3,4,-22.0874820359789,-15.2601452824652,6.82733675351374
train_1436_ls,3,2,-25.2739353394323,-20.8820176350994,4.39191770433287
train_1436_hs,3,4,-26.1229305833926,-19.8153313029442,6.30759928044833
train_1437_ls,3,2,-15.1485785997652,-11.7770878713461,3.3714907284191
train_1437_hs,3,4,-15.1512997383677,-10.7240072322031,4.42729250616455
train_1438_ls,3,2,-20.6969802101337,-17.5214114610901,3.17556874904366
train_1438_hs,3,4,-20.5309907553851,-17.3146049273049,3.21638582808021
train_1439_ls,3,2,-14.5036687509877,-10.8573430237225,3.64632572726521
train_1439_hs,3,4,-14.5063898895902,-10.2314811451621,4.27490874442809
train_1440_ls,2,2,-14.9880314222215,-11.439666684644,3.54836473757749
train_1440_hs,2,4,-14.922724095763,-11.0478227258931,3.87490136986989
train_1441_ls,3,2,-14.7213598391827,-12.3485269778579,2.37283286132483
train_1441_hs,3,4,-14.7268021163876,-11.5403488129341,3.18645330345341
train_1442_ls,1,2,-8.78383540866575,-6.28583017162883,2.49800523703691
train_1442_hs,1,4,-8.95254600201682,-5.72527561952687,3.22727038248996
train_1443_ls,3,2,-22.1582316396423,-17.6928431930436,4.46538844659866
train_1443_hs,3,4,-22.7541609935759,-17.0397699284588,5.71439106511712
valid_0000_ls,2,2,-13.763519051125,-11.009726785459,2.75379226566596
valid_0000_hs,2,4,-13.8859702882346,-10.9607462906151,2.92522399761948
valid_0001_ls,2,1,-12.7675823226331,-9.20833303064588,3.55924929198724
valid_0001_hs,2,5,-13.3145311817229,-9.07227610052404,4.24225508119886
valid_0002_ls,2,1,-12.9417351931891,-10.0464437201964,2.89529147299267
valid_0002_hs,2,5,-12.0111057911557,-9.07227610052404,2.93882969063166
valid_0003_ls,2,1,-14.8302053832801,-12.2804985127969,2.54970687048321
valid_0003_hs,2,5,-13.4914051908813,-12.8083994016697,0.683005789211617
valid_0004_ls,3,2,-16.5581283958275,-15.3662696879602,1.19185870786729
valid_0004_hs,3,4,-17.0424910670612,-14.5145533053975,2.52793776166372
valid_0005_ls,2,1,-14.8002728586533,-9.45595664346762,5.34431621518573
valid_0005_hs,2,5,-14.8247631060753,-10.4845470351887,4.34021607088658
valid_0006_ls,2,1,-15.8914494382305,-12.3294790076408,3.56197043058967
valid_0006_hs,2,5,-15.4533461232382,-12.2478448495677,3.20550127367046
valid_0007_ls,2,1,-14.2886988013952,-9.44779322766031,4.84090557373493
valid_0007_hs,2,5,-13.826105238981,-10.7131226777934,3.11298256118761
valid_0008_ls,2,1,-13.9594410305004,-10.2151543135475,3.74428671695293
valid_0008_hs,2,5,-13.8805280110297,-11.0804763891223,2.80005162190739
valid_0009_ls,2,1,-15.1295306295482,-12.1961432161214,2.93338741342679
valid_0009_hs,2,5,-14.1417573168637,-12.2941042058091,1.84765311105454
valid_0010_ls,3,2,-20.6779322399167,-16.4900999307666,4.18783230915012
valid_0010_hs,3,6,-19.9976475893075,-16.9282032457589,3.06944434354863
valid_0011_ls,2,2,-14.4029866226976,-9.69541684048205,4.70756978221553
valid_0011_hs,2,6,-14.4111500385049,-9.41513956443106,4.99601047407383
valid_0012_ls,2,2,-13.8124995459688,-9.80698352318196,4.00551602278686
valid_0012_hs,2,6,-13.7308653878957,-9.76888758274784,3.96197780514787
valid_0013_ls,2,2,-13.4070498942057,-9.45323550486518,3.95381438934056
valid_0013_hs,2,6,-13.3172523203253,-9.49405258390173,3.8231997364236
valid_0014_ls,3,1,-18.3078205171943,-15.26558755967,3.04223295752425
valid_0014_hs,3,5,-16.3377161690301,-14.8955127097386,1.44220345929147
valid_0015_ls,2,2,-13.7063751404738,-10.2423656995718,3.46400944090195
valid_0015_hs,2,4,-14.6179565722901,-9.96480956212329,4.6531470101668
valid_0016_ls,2,2,-14.7812248884363,-11.3934073284026,3.38781756003372
valid_0016_hs,2,4,-14.5662549388438,-11.2954463387148,3.27080860012894
valid_0017_ls,2,2,-13.3308580133375,-11.0042845082541,2.3265735050834
valid_0017_hs,2,4,-13.9077393970541,-11.0233324784712,2.88440691858293
valid_0018_ls,3,1,-20.8738542192921,-14.9417720659801,5.93208215331206
valid_0018_hs,3,5,-20.0683971929708,-17.415287055595,2.65311013737581
valid_0019_ls,3,2,-17.1975959674001,-14.5689760774462,2.62861988995388
valid_0019_hs,3,4,-17.1921536901952,-13.8369897933907,3.35516389680448
valid_0020_ls,3,2,-17.9567936374799,-15.6138933007819,2.34290033669802
valid_0020_hs,3,4,-18.0003318551189,-14.9145606799557,3.08577117516324
valid_0021_ls,3,2,-19.8860809066076,-15.6737583500355,4.21232255657205
valid_0021_hs,3,4,-20.5500387256021,-15.352663994948,5.19737473065414
valid_0022_ls,2,1,-14.08189226761,-10.1906640661255,3.89122820148451
valid_0022_hs,2,5,-13.483241775074,-10.3376055506571,3.14563622441685
valid_0023_ls,2,2,-12.7349286594039,-8.19334833193698,4.54158032746689
valid_0023_hs,2,4,-12.9118026685623,-7.87225397684944,5.03954869171281
valid_0024_ls,2,2,-18.4874156649551,-15.3771542423699,3.11026142258517
valid_0024_hs,2,4,-18.5581652686185,-14.9281663729679,3.62999889565059
valid_0025_ls,2,2,-15.6846429044453,-11.1893219332198,4.49532097122547
valid_0025_hs,2,4,-16.1309096352449,-11.1485048541833,4.98240478106164
valid_0026_ls,2,2,-13.9159028128614,-10.7185649549983,3.19733785786315
valid_0026_hs,2,4,-13.9050182584517,-10.4246819859351,3.48033627251657
valid_0027_ls,2,2,-14.3485638506488,-10.3512112436693,3.99735260697955
valid_0027_hs,2,4,-14.8846281553289,-10.5389698072374,4.34565834809145
valid_0028_ls,2,2,-13.4941263294837,-10.3675380752839,3.1265882541998
valid_0028_hs,2,4,-14.0465174657784,-10.7593820340348,3.28713543174356
valid_0029_ls,2,2,-13.0805132619133,-10.0927030764378,2.98781018547552
valid_0029_hs,2,4,-13.6220198437982,-10.5199218370204,3.10209800677787
valid_0030_ls,2,2,-13.028811628467,-10.3267209962474,2.70209063221967
valid_0030_hs,2,4,-13.4315401416277,-10.0954242150402,3.33611592658743
valid_0031_ls,3,1,-18.1309465080359,-13.2056856376254,4.92526087041047
valid_0031_hs,3,5,-18.0057741323238,-14.9880314222215,3.01774271010233
valid_0032_ls,3,1,-20.4330297656974,-15.7717193397233,4.66131042597411
valid_0032_hs,3,5,-19.3989970967714,-17.7118911632606,1.68710593351077
valid_0033_ls,3,1,-18.3894546752674,-14.6778216215437,3.71163305372369
valid_0033_hs,3,5,-17.028885374049,-16.3894178024764,0.639467571572631
valid_0034_ls,3,1,-17.7744773511167,-13.9893735551272,3.78510379598948
valid_0034_hs,3,5,-17.3118837887024,-15.6547103798185,1.65717340888396
valid_0035_ls,2,1,-12.386622918292,-9.07227610052404,3.31434681776793
valid_0035_hs,2,5,-12.7267652435966,-8.69403783478533,4.03272740881123
valid_0036_ls,2,1,-14.9308875115703,-12.125393612458,2.80549389911226
valid_0036_hs,2,5,-13.932229644476,-11.2246967350515,2.70753290942454
valid_0037_ls,2,1,-17.9486302216726,-14.8302053832801,3.11842483839249
valid_0037_hs,2,5,-17.8615537863947,-13.9267873672712,3.9347664191235
valid_0038_ls,2,1,-12.6179196994991,-9.04506471449967,3.57285498499942
valid_0038_hs,2,5,-12.8954758369476,-9.07227610052404,3.8231997364236
valid_0039_ls,2,1,-13.309088904518,-10.0382803043891,3.27080860012894
valid_0039_hs,2,5,-13.3852807853862,-9.49677372250417,3.88850706288208
valid_0040_ls,2,1,-13.1839165288059,-10.8382950535055,2.34562147530046
valid_0040_hs,2,5,-12.6532945013308,-9.73895505812104,2.91433944320973
valid_0041_ls,3,2,-19.6275727393761,-16.4819365149592,3.14563622441685
valid_0041_hs,3,4,-19.8153313029442,-16.1907746844985,3.62455661844572
valid_0042_ls,3,2,-16.6125511678762,-12.3349212848457,4.27762988303053
valid_0042_hs,3,4,-17.0778658688929,-11.6192618324048,5.45860403648807
valid_0043_ls,2,1,-15.9349876558695,-11.1376202997735,4.79736735609595
valid_0043_hs,2,5,-14.2587662767684,-11.1240146067613,3.13475167000711
valid_0044_ls,2,1,-11.0750341119175,-6.50080012122133,4.57423399069613
valid_0044_hs,2,5,-11.3934073284026,-7.14026769279397,4.2531396356086
valid_0045_ls,2,1,-14.4084288999025,-9.43690867325056,4.9715202266519
valid_0045_hs,2,5,-14.0111426639467,-9.91855020588186,4.09259245806483
valid_0046_ls,2,1,-13.7172596948835,-10.4954315895984,3.22182810528508
valid_0046_hs,2,5,-13.1485417269743,-10.1389624326792,3.00957929429502
valid_0047_ls,2,1,-13.8723645952224,-9.15391025859714,4.71845433662528
valid_0047_hs,2,5,-13.5131742997008,-10.2450868381743,3.26808746152651
valid_0048_ls,2,1,-13.826105238981,-8.74846060683407,5.07764463214693
valid_0048_hs,2,5,-13.3553482607594,-9.87501198824287,3.48033627251657
valid_0049_ls,2,1,-13.5403856857251,-8.6396150627366,4.90077062298854
valid_0049_hs,2,5,-12.9335717773818,-9.92943476029161,3.00413701709014
valid_0050_ls,3,2,-19.9595516488734,-16.8982707211321,3.06128092774132
valid_0050_hs,3,6,-19.1976328401911,-16.4302348815129,2.76739795867815
valid_0051_ls,3,2,-16.3349950304277,-12.8492164807062,3.48577854972144
valid_0051_hs,3,6,-15.4533461232382,-12.8682644509233,2.58508167231489
valid_0052_ls,3,2,-15.956756764689,-11.8124626731778,4.14429409151113
valid_0052_hs,3,6,-16.0139006753401,-12.5907083134747,3.4231923618654
valid_0053_ls,3,2,-20.0085321437172,-16.966299186193,3.04223295752426
valid_0053_hs,3,6,-19.3146418000959,-16.8520113648906,2.46263043520524
valid_0054_ls,3,2,-17.5758342331388,-13.1022823707328,4.47355186240598
valid_0054_hs,3,6,-17.888765172419,-13.8614800408127,4.02728513160635
valid_0055_ls,3,2,-20.299693974178,-16.0982559720157,4.2014380021623
valid_0055_hs,3,6,-19.439814175808,-16.6098300292738,2.82998414653419
valid_0056_ls,3,2,-18.299657101387,-14.8683013237143,3.43135577767271
valid_0056_hs,3,6,-17.6411415595973,-15.3281737475261,2.31296781207121
valid_0057_ls,3,2,-18.5826555160404,-14.5662549388438,4.0164005771966
valid_0057_hs,3,6,-17.0914715619051,-14.6152354336876,2.47623612821742
valid_0058_ls,3,2,-16.405744634091,-13.352627122157,3.05311751193401
valid_0058_hs,3,6,-15.5757973603478,-13.7499133581128,1.82588400223504
valid_0059_ls,3,2,-17.6710740842241,-14.8927915711362,2.77828251308789
valid_0059_hs,3,6,-17.3663065607512,-15.0261273626556,2.34017919809558
valid_0060_ls,2,2,-12.6342465311137,-8.16341580731017,4.47083072380354
valid_0060_hs,2,6,-13.4124921714106,-8.23416541097353,5.17832676043709
valid_0061_ls,2,2,-14.9526566203898,-11.5784447533683,3.37421186702154
valid_0061_hs,2,6,-14.6751004829413,-10.8519007465177,3.8231997364236
valid_0062_ls,2,2,-18.3078205171943,-14.2097857819246,4.09803473526971
valid_0062_hs,2,6,-19.5867556603395,-13.1458205883718,6.44093507196773
valid_0063_ls,2,2,-13.3880019239887,-8.60151912230249,4.7864828016862
valid_0063_hs,2,6,-13.7988938529566,-8.59335570649518,5.20553814646145
valid_0064_ls,2,2,-13.4968474680862,-9.44235095045543,4.05449651763072
valid_0064_hs,2,6,-14.2750931083831,-9.51310055411879,4.76199255426427
valid_0065_ls,2,2,-12.835610787694,-9.29813060452629,3.53748018316774
valid_0065_hs,2,6,-12.536285541426,-8.67226872596584,3.86401681546015
valid_0066_ls,2,2,-13.2356181622522,-10.4083551543205,2.82726300793176
valid_0066_hs,2,6,-13.5403856857251,-9.55391763315534,3.9864680525698
valid_0067_ls,2,2,-13.0859555391182,-8.89812322996809,4.18783230915012
valid_0067_hs,2,6,-13.2845986570961,-9.03145902148749,4.2531396356086
valid_0068_ls,3,1,-19.3228052159032,-16.7050698803591,2.61773533554413
valid_0068_hs,3,5,-18.7649718024037,-16.1363519124498,2.62861988995387
valid_0069_ls,3,1,-19.1513734839497,-15.9785258735084,3.17284761044122
valid_0069_hs,3,5,-18.0357066569506,-15.4206924600089,2.61501419694169
valid_0070_ls,3,1,-17.0914715619051,-13.6900483088592,3.40142325304591
valid_0070_hs,3,5,-16.8873861667223,-14.1199882080442,2.76739795867815
valid_0071_ls,3,1,-19.8316581345588,-16.4792153763568,3.35244275820205
valid_0071_hs,3,5,-19.1432100681424,-16.9472512159759,2.19595885216643
valid_0072_ls,3,1,-18.0057741323238,-15.4342981530211,2.5714759793027
valid_0072_hs,3,5,-17.3254894817146,-15.7417868150965,1.58370266661818
valid_0073_ls,3,1,-17.6601895298143,-15.6900851816502,1.97010434816419
valid_0073_hs,3,5,-17.0506544828685,-15.5213745882991,1.52927989456944
valid_0074_ls,2,1,-10.1552892642939,-8.28042476721495,1.8748644970789
valid_0074_hs,2,5,-9.85052174082094,-7.02870101009406,2.82182073072688
valid_0075_ls,3,1,-18.062918042975,-15.4805575092625,2.58236053371245
valid_0075_hs,3,5,-17.0833081460978,-14.1335939010563,2.94971424504141
valid_0076_ls,2,2,-13.4260978644228,-11.6029350007902,1.82316286363261
valid_0076_hs,2,4,-13.3254157361326,-11.9975000981435,1.32791563798912
valid_0077_ls,2,2,-14.6342834039047,-10.9090446571688,3.72523874673587
valid_0077_hs,2,4,-14.4737362263609,-11.869606583829,2.60412964253195
valid_0078_ls,2,2,-17.6928431930436,-13.0233693512622,4.66947384178142
valid_0078_hs,2,4,-18.256118883748,-13.1839165288059,5.07220235494206
valid_0079_ls,2,2,-11.7770878713461,-8.77022971565356,3.00685815569258
valid_0079_hs,2,4,-12.0927399492288,-10.1253567396671,1.96738320956175
valid_0080_ls,2,2,-11.6628000500438,-8.43825080615628,3.22454924388752
valid_0080_hs,2,4,-11.8042992573705,-9.73895505812104,2.06534419924948
valid_0081_ls,2,2,-11.3661959423782,-8.1280410054785,3.2381549368997
valid_0081_hs,2,4,-11.6083772779951,-9.45323550486518,2.15514177312989
valid_0082_ls,2,2,-13.1050035093353,-8.0464068474054,5.05859666192987
valid_0082_hs,2,4,-13.4369824188325,-9.34166882216528,4.09531359666727
valid_0083_ls,2,2,-12.3594115322676,-8.42736625174653,3.93204528052107
valid_0083_hs,2,4,-12.8301685104892,-8.80832565608768,4.02184285440148
valid_0084_ls,3,1,-24.4303823726769,-19.8371004117637,4.59328196091319
valid_0084_hs,3,5,-24.4984108377378,-21.9867999076887,2.51161093004909
valid_0085_ls,3,1,-19.6384572937858,-13.5431068243276,6.09535046945826
valid_0085_hs,3,5,-18.941845811562,-16.6098300292738,2.33201578228827
valid_0086_ls,3,1,-16.362206416452,-12.4900261851846,3.87218023126746
valid_0086_hs,3,5,-16.299620228596,-14.8438110762923,1.45580915230365
valid_0087_ls,3,1,-19.9459459558612,-14.8764647395216,5.06948121633962
valid_0087_hs,3,5,-19.396275958169,-16.9554146317832,2.44086132638574
valid_0088_ls,3,1,-19.3690645721446,-13.7716824669323,5.59738210521234
valid_0088_hs,3,5,-18.7622506638012,-16.1798901300888,2.58236053371245
valid_0089_ls,3,1,-24.0004424734919,-19.1949117015887,4.80553077190325
valid_0089_hs,3,5,-23.3310423772925,-20.6235094678679,2.70753290942454
valid_0090_ls,2,1,-16.686021910142,-14.1771321186953,2.50888979144666
valid_0090_hs,2,5,-15.6438258254087,-11.7662033169364,3.87762250847233
valid_0091_ls,2,1,-17.2819512640756,-14.2723719697806,3.00957929429502
valid_0091_hs,2,5,-16.5390804256104,-12.4002286113042,4.13885181430626
valid_0092_ls,2,1,-15.2410973122481,-12.4628147991602,2.7782825130879
valid_0092_hs,2,5,-14.7866671656412,-10.7512186182275,4.03544854741366
valid_0093_ls,2,1,-12.7757457384404,-10.5825080248764,2.193237713564
valid_0093_hs,2,5,-12.4546513833529,-9.69269570187961,2.76195568147327
valid_0094_ls,2,1,-12.6097562836918,-9.57568674197483,3.03406954171695
valid_0094_hs,2,5,-12.3240367304359,-9.42602411884081,2.89801261159511
valid_0095_ls,2,1,-12.3322001462432,-9.11581431816303,3.21638582808021
valid_0095_hs,2,5,-12.2206334635433,-8.89812322996809,3.32251023357524
valid_0096_ls,2,1,-12.6478522241259,-9.60017698939677,3.04767523472913
valid_0096_hs,2,5,-12.666900194343,-9.50765827691392,3.15924191742904
valid_0097_ls,2,1,-13.8750857338249,-11.5158585655122,2.35922716831264
valid_0097_hs,2,5,-13.3118100431205,-9.30357288173116,4.0082371613893
valid_0098_ls,2,1,-12.3539692550627,-9.58385015778215,2.77011909728059
valid_0098_hs,2,5,-11.7498764853218,-8.47362560798796,3.27625087733382
valid_0099_ls,2,1,-11.159389408593,-8.33756867786612,2.82182073072688
valid_0099_hs,2,5,-10.860064162325,-7.31714170195235,3.54292246037262
